caption	image
Versace fw23 The man is wearing a blue suit, a brown tie, and a black jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202346-820bc31c.jpg
Versace fw23 The woman is wearing a blue dress and a blue coat, which are both made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202347-3c8fe10f.jpg
Versace fw23 The man is wearing a brown jacket, which is made of wool, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202348-928c2272.jpg
Versace fw23 The woman is wearing a yellow dress and purple gloves, which are both bright and vibrant colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202349-95b0cc49.jpg
Versace fw23 The man is wearing a brown coat, which is made of wool, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202350-3fb4574a.jpg
Versace fw23 The woman is wearing a brown dress and a purple handbag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202351-676bb8df.jpg
Versace fw23 The woman is wearing a dress made of silk, which is a lightweight and luxurious fabric, and she is also wearing a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202352-4c2473be.jpg
Versace fw23 The woman is wearing a yellow dress and a gold belt, which are both made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202353-549fb624.jpg
Versace fw23 The woman is wearing a yellow coat, which is made of wool, and she is carrying a brown purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202354-20a8cea5.jpg
Versace fw23 The clothes in the image are made of purple and white materials, and the woman is wearing a purple coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202355-8d13ee9a.jpg
Versace fw23 The woman is wearing a purple dress and a purple jacket, which are both made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202356-6824e347.jpg
Versace fw23 The woman is wearing a yellow dress and gloves, which are made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202357-0b8ba106.jpg
Versace fw23 The woman is wearing a blue dress, which is made of a material that appears to be silk, and she is also wearing a flower	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202358-5a992230.jpg
Versace fw23 The man is wearing a blue shirt and black pants, which are both made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202359-ccf913e8.jpg
Versace fw23 The woman is wearing a dress made of silk, which is a lightweight and luxurious fabric, and she is also wearing a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202360-d0e7b0a4.jpg
Versace fw23 The woman is wearing a purple dress and a blue coat, which are both made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202361-00e2ec2b.jpg
Versace fw23 The woman is wearing a yellow dress and a blue jacket, which are both made of leopard print material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202362-9151e975.jpg
Versace fw23 The woman is wearing a dress made of black and white material, and she is also wearing a black and white coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202363-dbeca70b.jpg
Versace fw23 The woman is wearing a dress made of silk, which is a lightweight and luxurious fabric, and the dress is purple in	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202364-a62f4da4.jpg
Versace fw23 The woman is wearing a black dress, which is made of silk, and she is carrying a black purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202365-9587cc5a.jpg
Versace fw23 The man is wearing a black suit, a white shirt, and a tie, which are all made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202366-28eb79bd.jpg
Versace fw23 The man is wearing a yellow shirt and blue pants, which are made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202367-2592ef04.jpg
Versace fw23 The woman is wearing a black coat, a black dress, and black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202368-43b81e16.jpg
Versace fw23 The woman is wearing a dress made of a shiny material, and it is blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202369-4310ddf2.jpg
Versace fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing a gold necklace.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202370-5a2bedb2.jpg
Versace fw23 The man is wearing a black shirt and a pair of black pants.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202371-aec9972e.jpg
Versace fw23 The man is wearing a black suit, which is made of leather, and a black tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202372-01793ebf.jpg
Versace fw23 The woman is wearing a black dress, which is made of leather, and she is also wearing a gold chain.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202373-6d2254f3.jpg
Versace fw23 The man is wearing a black coat, which is made of leather, and a brown jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202374-1d5e15d5.jpg
Versace fw23 The woman is wearing a black dress with a white bow, and the dress is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202375-d47e88a1.jpg
Versace fw23 The woman is wearing a black dress and a fur coat, which are both made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202376-54fc7c03.jpg
Versace fw23 The woman is wearing a black dress and a purple coat, which are both made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202377-cf904a58.jpg
Versace fw23 The woman is wearing a black dress and a purple coat, which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/versacefallwinter202378-82376931.jpg
LuisaSpagnoli fw23 The woman is wearing a dress made of leopard print material, which is a mix of black and white, and she is also wearing	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli001fw23-c7d479f3.jpg
LuisaSpagnoli fw23 The woman is wearing a grey suit, which is made of wool, and she is also wearing a leopard print shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli002fw23-bb44491f.jpg
LuisaSpagnoli fw23 The woman is wearing a fur coat, which is made of fur, and she is also wearing a dress, which is made of a different	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli003fw23-f1c34581.jpg
LuisaSpagnoli fw23 The clothes are made of wool, and they are black and grey in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli004fw23-7f65a85b.jpg
LuisaSpagnoli fw23 The woman is wearing a black leather jacket, a fur coat, and a dress, all of which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli005fw23-2f2d20fe.jpg
LuisaSpagnoli fw23 The woman is wearing a black dress with a fur collar, which is made of fur, and she is also wearing a black jacket	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli006fw23-c82903ec.jpg
LuisaSpagnoli fw23 The clothes are made of leopard print fabric, which is a mix of black and white, and the woman is wearing a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli007fw23-7339a8a3.jpg
LuisaSpagnoli fw23 The woman is wearing a leopard print dress, which is made of a metallic material, and she is also wearing a le	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli008fw23-79e20474.jpg
LuisaSpagnoli fw23 The woman is wearing a long, dark grey coat, a black dress, and a silver jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli009fw23-8232ab52.jpg
LuisaSpagnoli fw23 The woman is wearing a white shirt and a leopard print coat, which is a combination of a light-colored top and a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli010fw23-1365dec8.jpg
LuisaSpagnoli fw23 The woman is wearing a blue coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli011fw23-1b8ba215.jpg
LuisaSpagnoli fw23 The clothes are made of leopard print material and are predominantly blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli012fw23-12e3fd53.jpg
LuisaSpagnoli fw23 The woman is wearing a blue dress made of a shiny material, and she is also wearing a blue coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli013fw23-33c2f64b.jpg
LuisaSpagnoli fw23 The woman is wearing a blue dress, which is made of silk, and she is also wearing a blue coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli014fw23-be9133b8.jpg
LuisaSpagnoli fw23 The woman is wearing a blue coat, which is made of wool, and she is also wearing a blue dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli015fw23-6f1c2920.jpg
LuisaSpagnoli fw23 The woman is wearing a blue coat, which is made of leather, and she is also wearing leather boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli016fw23-650f5ba3.jpg
LuisaSpagnoli fw23 The woman is wearing a blue coat, which is made of leather, and she is also wearing boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli017fw23-22957fca.jpg
LuisaSpagnoli fw23 The woman is wearing a black coat, which is made of fur, and she is also wearing a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli018fw23-f7939846.jpg
LuisaSpagnoli fw23 The woman is wearing a black dress, a black coat, and a black hat, all of which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli019fw23-d2ff086b.jpg
LuisaSpagnoli fw23 The woman is wearing a red jacket, a white shirt, and black pants.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli020fw23-2da1da34.jpg
LuisaSpagnoli fw23 The woman is wearing a red coat, which is made of fur, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli021fw23-30963f18.jpg
LuisaSpagnoli fw23 The woman is wearing a red suit, which is made of wool, and she is also wearing a white shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli022fw23-ec7f5637.jpg
LuisaSpagnoli fw23 The woman is wearing a brown coat, a black dress, and black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli023fw23-e5c3e5aa.jpg
LuisaSpagnoli fw23 The woman is wearing a brown suit, which is made of wool, and a white shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli024fw23-33cf2de2.jpg
LuisaSpagnoli fw23 The woman is wearing a brown coat, a red dress, and a white shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli025fw23-811d6d45.jpg
LuisaSpagnoli fw23 The woman is wearing a green suit, which is made of wool, and she is accessorizing it with a white belt and a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli026fw23-571ddf03.jpg
LuisaSpagnoli fw23 The woman is wearing a black leather jacket and a black dress, both of which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli027fw23-2c6f3982.jpg
LuisaSpagnoli fw23 The woman is wearing a blue dress, which is made of silk, and she is accessorizing it with a turquoise bel	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli028fw23-eb5b78f2.jpg
LuisaSpagnoli fw23 The woman is wearing a green dress and a blue coat, both of which are made of wool.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli029fw23-fe9d64c1.jpg
LuisaSpagnoli fw23 The clothes in the image are made of materials such as silk and wool, and they come in various colors like blue, green, and black	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli030fw23-6433515b.jpg
LuisaSpagnoli fw23 The woman is wearing a blue coat, which is made of wool, and she is also wearing a white shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli031fw23-17d50815.jpg
LuisaSpagnoli fw23 The woman is wearing a purple coat, a white shirt, and black pants.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli032fw23-77cf1f56.jpg
LuisaSpagnoli fw23 The woman is wearing a black and white dress, which is made of silk, and she is carrying a black purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli033fw23-4ff2bf2b.jpg
LuisaSpagnoli fw23 The woman is wearing a purple jacket, a white shirt, and black pants.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli034fw23-4dd007f7.jpg
LuisaSpagnoli fw23 The clothes are made of purple and black materials, and the woman is wearing a purple coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli035fw23-9e0dfe70.jpg
LuisaSpagnoli fw23 The woman is wearing a purple dress and a black sweater, both of which are made of wool.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/luisaspagnoli036fw23-87e320bc.jpg
